Year;Local Government Area;Offence Subdivision;Incidents Recorded;id_loc;id
2013;Brimbank;Robbery;5;1419;528
2013;Brimbank;Stalking, harassment and threatening behaviour;4;1419;529
2013;Brimbank;Assault and related offences;331;2450;530
2013;Brimbank;Dangerous and negligent acts endangering people;20;2450;531
2013;Brimbank;Other crimes against the person;48;2450;532
2013;Brimbank;Robbery;47;2450;533
2013;Brimbank;Stalking, harassment and threatening behaviour;23;2450;534
2013;Brimbank;Assault and related offences;185;2521;535
2013;Brimbank;Dangerous and negligent acts endangering people;9;2521;536
2013;Brimbank;Other crimes against the person;23;2521;537
2013;Brimbank;Robbery;48;2521;538
2013;Brimbank;Stalking, harassment and threatening behaviour;24;2521;539
2013;Brimbank;Assault and related offences;64;2522;540
2013;Brimbank;Dangerous and negligent acts endangering people;11;2522;541
2013;Brimbank;Other crimes against the person;17;2522;542
2013;Brimbank;Robbery;7;2522;543
2013;Brimbank;Stalking, harassment and threatening behaviour;8;2522;544
2013;Brimbank;Assault and related offences;105;2523;545
2013;Brimbank;Dangerous and negligent acts endangering people;6;2523;546
2013;Brimbank;Other crimes against the person;18;2523;547
2013;Brimbank;Robbery;7;2523;548
2013;Brimbank;Stalking, harassment and threatening behaviour;14;2523;549
2013;Brimbank;Assault and related offences;52;2540;550
2013;Brimbank;Dangerous and negligent acts endangering people;5;2540;551
2013;Brimbank;Other crimes against the person;7;2540;552
2013;Brimbank;Robbery;4;2540;553
2013;Brimbank;Stalking, harassment and threatening behaviour;9;2540;554
2013;Brimbank;Assault and related offences;76;2601;555
2013;Brimbank;Dangerous and negligent acts endangering people;2;2601;556
2013;Brimbank;Other crimes against the person;7;2601;557
2013;Brimbank;Robbery;13;2601;558
2013;Brimbank;Stalking, harassment and threatening behaviour;4;2601;559
2013;Brimbank;Assault and related offences;2;2717;560
2013;Brimbank;Dangerous and negligent acts endangering people;2;2717;561
2013;Buloke;Assault and related offences;2;262;562
2013;Buloke;Other crimes against the person;1;262;563
2013;Buloke;Assault and related offences;6;558;564
2013;Buloke;Dangerous and negligent acts endangering people;1;558;565
2013;Buloke;Other crimes against the person;1;558;566
2013;Buloke;Stalking, harassment and threatening behaviour;2;558;567
2013;Buloke;Assault and related offences;5;799;568
2013;Buloke;Other crimes against the person;2;799;569
2013;Buloke;Stalking, harassment and threatening behaviour;1;799;570
2013;Buloke;Dangerous and negligent acts endangering people;1;1481;571
2013;Buloke;Other crimes against the person;1;2279;572
2013;Buloke;Assault and related offences;8;2359;573
2013;Buloke;Other crimes against the person;3;2359;574
2013;Buloke;Stalking, harassment and threatening behaviour;1;2359;575
2013;Buloke;Assault and related offences;3;2851;576
2013;Buloke;Dangerous and negligent acts endangering people;1;2851;577
2013;Buloke;Assault and related offences;1;3003;578
2013;Buloke;Assault and related offences;4;3018;579
2013;Buloke;Dangerous and negligent acts endangering people;1;3018;580
2013;Campaspe;Assault and related offences;1;119;581
2013;Campaspe;Assault and related offences;1;130;582
2013;Campaspe;Other crimes against the person;1;131;583
2013;Campaspe;Assault and related offences;1;635;584
2013;Campaspe;Assault and related offences;2;671;585
2013;Campaspe;Dangerous and negligent acts endangering people;1;671;586
2013;Campaspe;Assault and related offences;133;868;587
2013;Campaspe;Dangerous and negligent acts endangering people;8;868;588
2013;Campaspe;Other crimes against the person;20;868;589
2013;Campaspe;Robbery;1;868;590
2013;Campaspe;Stalking, harassment and threatening behaviour;5;868;591
2013;Campaspe;Assault and related offences;1;870;592
2013;Campaspe;Assault and related offences;5;1035;593
2013;Campaspe;Assault and related offences;1;1088;594
2013;Campaspe;Assault and related offences;2;1163;595
2013;Campaspe;Assault and related offences;1;1459;596
2013;Campaspe;Assault and related offences;1;1461;597
2013;Campaspe;Assault and related offences;29;1470;598
2013;Campaspe;Dangerous and negligent acts endangering people;2;1470;599
2013;Campaspe;Other crimes against the person;8;1470;600
2013;Campaspe;Stalking, harassment and threatening behaviour;1;1470;601
2013;Campaspe;Robbery;1;1512;602
2013;Campaspe;Other crimes against the person;2;1585;603
2013;Campaspe;Other crimes against the person;1;1980;604
2013;Campaspe;Assault and related offences;13;2296;605
2013;Campaspe;Dangerous and negligent acts endangering people;2;2296;606
2013;Campaspe;Other crimes against the person;11;2296;607
2013;Campaspe;Stalking, harassment and threatening behaviour;3;2296;608
2013;Campaspe;Assault and related offences;3;2327;609
2013;Campaspe;Dangerous and negligent acts endangering people;1;2327;610
2013;Campaspe;Other crimes against the person;5;2327;611
2013;Campaspe;Robbery;1;2327;612
2013;Campaspe;Stalking, harassment and threatening behaviour;1;2327;613
2013;Campaspe;Assault and related offences;1;2470;614
2013;Campaspe;Other crimes against the person;1;2470;615
2013;Campaspe;Assault and related offences;7;2659;616
2013;Campaspe;Assault and related offences;1;2824;617
2013;Campaspe;Assault and related offences;1;3026;618
2013;Campaspe;Dangerous and negligent acts endangering people;1;3026;619
2013;Cardinia;Assault and related offences;3;95;620
2013;Cardinia;Other crimes against the person;1;95;621
2013;Cardinia;Stalking, harassment and threatening behaviour;2;95;622
2013;Cardinia;Assault and related offences;1;180;623
2013;Cardinia;Other crimes against the person;1;180;624
2013;Cardinia;Stalking, harassment and threatening behaviour;1;180;625
2013;Cardinia;Assault and related offences;32;185;626
2013;Cardinia;Dangerous and negligent acts endangering people;3;185;627
2013;Cardinia;Other crimes against the person;1;185;628
2013;Cardinia;Stalking, harassment and threatening behaviour;8;185;629
2013;Cardinia;Assault and related offences;7;186;630
2013;Cardinia;Other crimes against the person;1;186;631
2013;Cardinia;Assault and related offences;8;431;632
2013;Cardinia;Dangerous and negligent acts endangering people;1;431;633
2013;Cardinia;Other crimes against the person;1;431;634
2013;Cardinia;Stalking, harassment and threatening behaviour;3;431;635
2013;Cardinia;Stalking, harassment and threatening behaviour;1;432;636
2013;Cardinia;Assault and related offences;1;463;637
2013;Cardinia;Assault and related offences;1;509;638
2013;Cardinia;Robbery;1;509;639
2013;Cardinia;Assault and related offences;2;540;640
2013;Cardinia;Assault and related offences;4;595;641
2013;Cardinia;Assault and related offences;21;624;642
2013;Cardinia;Other crimes against the person;6;624;643
2013;Cardinia;Stalking, harassment and threatening behaviour;2;624;644
2013;Cardinia;Assault and related offences;1;778;645
2013;Cardinia;Assault and related offences;13;898;646
2013;Cardinia;Dangerous and negligent acts endangering people;3;898;647
2013;Cardinia;Other crimes against the person;2;898;648
2013;Cardinia;Robbery;1;898;649
2013;Cardinia;Stalking, harassment and threatening behaviour;3;898;650
2013;Cardinia;Assault and related offences;9;1001;651
2013;Cardinia;Dangerous and negligent acts endangering people;1;1001;652
2013;Cardinia;Other crimes against the person;1;1001;653
2013;Cardinia;Stalking, harassment and threatening behaviour;1;1001;654
2013;Cardinia;Assault and related offences;8;1014;655
2013;Cardinia;Dangerous and negligent acts endangering people;1;1014;656
2013;Cardinia;Other crimes against the person;3;1014;657
2013;Cardinia;Assault and related offences;1;1167;658
2013;Cardinia;Other crimes against the person;1;1167;659
2013;Cardinia;Assault and related offences;2;1290;660
2013;Cardinia;Stalking, harassment and threatening behaviour;2;1290;661
2013;Cardinia;Assault and related offences;19;1437;662
2013;Cardinia;Dangerous and negligent acts endangering people;3;1437;663
2013;Cardinia;Other crimes against the person;5;1437;664
2013;Cardinia;Stalking, harassment and threatening behaviour;1;1437;665
2013;Cardinia;Assault and related offences;6;1517;666
2013;Cardinia;Dangerous and negligent acts endangering people;2;1517;667
2013;Cardinia;Other crimes against the person;1;1517;668
2013;Cardinia;Assault and related offences;1;1518;669
2013;Cardinia;Other crimes against the person;1;1682;670
2013;Cardinia;Stalking, harassment and threatening behaviour;1;1682;671
2013;Cardinia;Assault and related offences;1;1877;672
2013;Cardinia;Dangerous and negligent acts endangering people;1;1877;673
2013;Cardinia;Assault and related offences;2;1983;674
2013;Cardinia;Dangerous and negligent acts endangering people;1;1983;675
2013;Cardinia;Other crimes against the person;1;1983;676
2013;Cardinia;Stalking, harassment and threatening behaviour;4;1983;677
2013;Cardinia;Assault and related offences;10;2116;678
2013;Cardinia;Dangerous and negligent acts endangering people;1;2116;679
2013;Cardinia;Other crimes against the person;1;2116;680
2013;Cardinia;Stalking, harassment and threatening behaviour;4;2116;681
2013;Cardinia;Assault and related offences;3;2117;682
2013;Cardinia;Assault and related offences;284;2137;683
2013;Cardinia;Dangerous and negligent acts endangering people;26;2137;684
2013;Cardinia;Other crimes against the person;42;2137;685
2013;Cardinia;Robbery;13;2137;686
2013;Cardinia;Stalking, harassment and threatening behaviour;59;2137;687
2013;Cardinia;Assault and related offences;6;2139;688
2013;Cardinia;Dangerous and negligent acts endangering people;2;2139;689
2013;Cardinia;Other crimes against the person;2;2139;690
2013;Cardinia;Dangerous and negligent acts endangering people;1;2662;691
2013;Cardinia;Dangerous and negligent acts endangering people;1;2730;692
2013;Cardinia;Other crimes against the person;1;2730;693
2013;Cardinia;Stalking, harassment and threatening behaviour;1;2730;694
2013;Cardinia;Assault and related offences;2;2731;695
2013;Casey;Assault and related offences;4;185;696
2013;Casey;Assault and related offences;196;240;697
2013;Casey;Dangerous and negligent acts endangering people;22;240;698
2013;Casey;Other crimes against the person;25;240;699
2013;Casey;Robbery;8;240;700
2013;Casey;Stalking, harassment and threatening behaviour;41;240;701
2013;Casey;Assault and related offences;3;279;702
2013;Casey;Stalking, harassment and threatening behaviour;1;279;703
2013;Casey;Assault and related offences;1;326;704
2013;Casey;Robbery;1;326;705
2013;Casey;Stalking, harassment and threatening behaviour;1;326;706
2013;Casey;Assault and related offences;2;488;707
2013;Casey;Assault and related offences;1;604;708
2013;Casey;Stalking, harassment and threatening behaviour;1;604;709
2013;Casey;Assault and related offences;4;605;710
2013;Casey;Assault and related offences;198;688;711
2013;Casey;Dangerous and negligent acts endangering people;17;688;712
2013;Casey;Other crimes against the person;41;688;713
2013;Casey;Robbery;9;688;714
2013;Casey;Stalking, harassment and threatening behaviour;35;688;715
2013;Casey;Assault and related offences;60;689;716
2013;Casey;Dangerous and negligent acts endangering people;1;689;717
2013;Casey;Other crimes against the person;7;689;718
2013;Casey;Stalking, harassment and threatening behaviour;3;689;719
2013;Casey;Assault and related offences;79;690;720
2013;Casey;Dangerous and negligent acts endangering people;5;690;721
2013;Casey;Other crimes against the person;9;690;722
2013;Casey;Robbery;6;690;723
2013;Casey;Stalking, harassment and threatening behaviour;14;690;724
2013;Casey;Assault and related offences;7;691;725
2013;Casey;Dangerous and negligent acts endangering people;2;691;726
2013;Casey;Other crimes against the person;5;691;727
2013;Casey;Stalking, harassment and threatening behaviour;2;691;728
2013;Casey;Assault and related offences;60;692;729
2013;Casey;Dangerous and negligent acts endangering people;3;692;730
2013;Casey;Other crimes against the person;5;692;731
2013;Casey;Robbery;2;692;732
2013;Casey;Stalking, harassment and threatening behaviour;11;692;733
2013;Casey;Assault and related offences;6;776;734
2013;Casey;Assault and related offences;121;812;735
2013;Casey;Dangerous and negligent acts endangering people;5;812;736
2013;Casey;Other crimes against the person;23;812;737
2013;Casey;Robbery;3;812;738
2013;Casey;Stalking, harassment and threatening behaviour;15;812;739
2013;Casey;Assault and related offences;121;901;740
2013;Casey;Dangerous and negligent acts endangering people;9;901;741
2013;Casey;Other crimes against the person;24;901;742
2013;Casey;Stalking, harassment and threatening behaviour;20;901;743
2013;Casey;Assault and related offences;1;0;744
2013;Casey;Assault and related offences;21;919;745
2013;Casey;Other crimes against the person;3;919;746
2013;Casey;Stalking, harassment and threatening behaviour;3;919;747
2013;Casey;Assault and related offences;83;1171;748
2013;Casey;Dangerous and negligent acts endangering people;4;1171;749
2013;Casey;Other crimes against the person;17;1171;750
2013;Casey;Robbery;9;1171;751
2013;Casey;Stalking, harassment and threatening behaviour;12;1171;752
2013;Casey;Assault and related offences;165;1179;753
2013;Casey;Dangerous and negligent acts endangering people;8;1179;754
2013;Casey;Other crimes against the person;27;1179;755
2013;Casey;Robbery;13;1179;756
2013;Casey;Stalking, harassment and threatening behaviour;33;1179;757
2013;Casey;Assault and related offences;1;1187;758
2013;Casey;Other crimes against the person;1;1187;759
2013;Casey;Assault and related offences;8;1330;760
2013;Casey;Assault and related offences;36;1616;761
2013;Casey;Other crimes against the person;5;1616;762
2013;Casey;Stalking, harassment and threatening behaviour;2;1616;763
2013;Casey;Assault and related offences;10;1617;764
2013;Casey;Other crimes against the person;3;1617;765
2013;Casey;Robbery;1;1617;766
2013;Casey;Stalking, harassment and threatening behaviour;5;1617;767
2013;Casey;Assault and related offences;3;1621;768
2013;Casey;Other crimes against the person;1;0;769
2013;Casey;Assault and related offences;211;1999;770
2013;Casey;Dangerous and negligent acts endangering people;17;1999;771
